#N = 5444185
#North = 76.6616 deg
-180	1630
-179	1706
-178	1812
-177	1920
-176	2063
-175	2109
-174	2229
-173	2289
-172	2387
-171	2465
-170	2583
-169	2658
-168	2753
-167	2846
-166	2973
-165	3053
-164	3170
-163	3313
-162	3453
-161	3597
-160	3698
-159	3779
-158	3947
-157	4105
-156	4231
-155	4329
-154	4511
-153	4607
-152	4754
-151	4922
-150	4979
-149	5198
-148	5362
-147	5492
-146	5697
-145	5863
-144	5978
-143	6184
-142	6441
-141	6628
-140	6791
-139	7008
-138	7268
-137	7475
-136	7689
-135	7864
-134	8133
-133	8394
-132	8703
-131	8887
-130	9159
-129	9443
-128	9836
-127	10168
-126	10446
-125	10720
-124	11079
-123	11496
-122	11849
-121	12324
-120	12569
-119	12976
-118	13436
-117	13937
-116	14183
-115	14723
-114	15204
-113	15863
-112	16154
-111	16564
-110	17148
-109	17651
-108	18111
-107	18745
-106	19118
-105	19754
-104	20270
-103	20987
-102	21440
-101	22201
-100	22547
-99	23153
-98	23772
-97	24434
-96	24836
-95	25478
-94	26198
-93	26685
-92	27492
-91	27992
-90	28700
-89	29057
-88	29716
-87	30325
-86	30923
-85	31508
-84	31975
-83	32862
-82	33380
-81	34061
-80	34486
-79	35350
-78	35828
-77	36358
-76	37060
-75	37783
-74	38331
-73	39108
-72	39879
-71	40418
-70	41069
-69	41903
-68	42493
-67	43140
-66	43874
-65	44382
-64	45044
-63	45545
-62	46253
-61	47061
-60	47510
-59	48409
-58	49038
-57	49535
-56	50012
-55	50708
-54	50990
-53	51601
-52	51896
-51	52128
-50	52519
-49	52955
-48	53180
-47	53291
-46	53755
-45	53491
-44	53966
-43	53670
-42	53837
-41	53581
-40	53537
-39	53079
-38	53156
-37	53038
-36	52481
-35	51995
-34	51827
-33	51316
-32	50685
-31	50345
-30	49467
-29	48960
-28	48057
-27	47556
-26	46534
-25	45886
-24	45024
-23	44133
-22	43194
-21	42148
-20	41216
-19	40212
-18	39241
-17	38220
-16	37198
-15	36312
-14	35150
-13	34079
-12	33072
-11	31961
-10	31042
-9	30056
-8	29202
-7	28012
-6	27213
-5	26374
-4	25528
-3	24696
-2	23915
-1	22891
0	22691
1	21794
2	21146
3	20402
4	19901
5	19302
6	18727
7	18236
8	17727
9	17202
10	16551
11	16315
12	15766
13	15064
14	14789
15	14532
16	14143
17	13623
18	13217
19	12930
20	12485
21	12069
22	11779
23	11443
24	11093
25	10809
26	10483
27	10161
28	9890
29	9596
30	9211
31	9016
32	8706
33	8488
34	8203
35	7901
36	7707
37	7419
38	7181
39	6972
40	6796
41	6575
42	6447
43	6205
44	5984
45	5914
46	5614
47	5439
48	5302
49	5080
50	4989
51	4848
52	4663
53	4574
54	4398
55	4290
56	4124
57	4028
58	3896
59	3755
60	3672
61	3477
62	3376
63	3286
64	3105
65	2976
66	2893
67	2758
68	2702
69	2517
70	2491
71	2354
72	2214
73	2143
74	2045
75	1945
76	1864
77	1775
78	1729
79	1622
80	1523
81	1430
82	1322
83	1250
84	1177
85	1105
86	1048
87	963
88	942
89	863
90	830
91	744
92	696
93	658
94	609
95	572
96	526
97	489
98	454
99	376
100	332
101	301
102	278
103	261
104	223
105	208
106	188
107	159
108	142
109	136
110	115
111	116
112	98
113	89
114	88
115	71
116	62
117	55
118	35
119	33
120	33
121	22
122	21
123	26
124	16
125	21
126	23
127	25
128	15
129	21
130	27
131	31
132	32
133	37
134	46
135	52
136	50
137	61
138	63
139	74
140	78
141	83
142	91
143	98
144	121
145	131
146	139
147	144
148	170
149	185
150	188
151	214
152	243
153	233
154	285
155	277
156	330
157	327
158	375
159	420
160	429
161	453
162	512
163	529
164	595
165	625
166	690
167	742
168	789
169	827
170	884
171	978
172	1019
173	1104
174	1159
175	1220
176	1293
177	1379
178	1457
179	1552
