-0.768714	0.001465
-0.768713	0.002903
-0.768710	0.004366
-0.768707	0.005820
-0.768703	0.007273
-0.768698	0.008727
-0.768692	0.010182
-0.768685	0.011635
-0.768677	0.013088
-0.768669	0.014544
-0.768659	0.015996
-0.768648	0.017451
-0.768637	0.018904
-0.768625	0.020360
-0.768611	0.021812
-0.768597	0.023267
-0.768582	0.024722
-0.768566	0.026176
-0.768549	0.027630
-0.768531	0.029085
-0.768512	0.030539
-0.768492	0.031993
-0.768472	0.033449
-0.768450	0.034902
-0.768428	0.036357
-0.768404	0.037811
-0.768380	0.039266
-0.768355	0.040721
-0.768329	0.042176
-0.768302	0.043631
-0.768274	0.045085
-0.768245	0.046540
-0.768215	0.047995
-0.768184	0.049451
-0.768152	0.050905
-0.768120	0.052360
-0.768086	0.053816
-0.768052	0.055271
-0.768017	0.056726
-0.767980	0.058181
-0.767943	0.059637
-0.767905	0.061092
-0.767866	0.062548
-0.767826	0.064003
-0.767785	0.065459
-0.767743	0.066914
-0.767701	0.068370
-0.767657	0.069826
-0.767612	0.071282
-0.767567	0.072738
-0.767521	0.074194
-0.767473	0.075650
-0.767425	0.077107
-0.767376	0.078563
-0.767326	0.080019
-0.767275	0.081476
-0.767223	0.082932
-0.767170	0.084390
-0.767116	0.085846
-0.767062	0.087303
-0.767006	0.088760
-0.766949	0.090217
-0.766892	0.091674
-0.766834	0.093132
-0.766774	0.094589
-0.766714	0.096046
-0.766653	0.097504
-0.766591	0.098961
-0.766528	0.100420
-0.766464	0.101877
-0.766399	0.103335
-0.766333	0.104794
-0.766267	0.106252
-0.766199	0.107710
-0.766130	0.109168
-0.766061	0.110627
-0.765990	0.112086
-0.765919	0.113545
-0.765847	0.115004
-0.765774	0.116463
-0.765699	0.117922
-0.765624	0.119381
-0.765548	0.120841
-0.765471	0.122300
-0.765394	0.123760
-0.765315	0.125220
-0.765235	0.126680
-0.765154	0.128140
-0.765073	0.129600
-0.764990	0.131061
-0.764907	0.132521
-0.764823	0.133982
-0.764737	0.135443
-0.764651	0.136904
-0.764564	0.138365
-0.764476	0.139826
-0.764387	0.141287
-0.764297	0.142749
-0.764206	0.144211
-0.764114	0.145673
-0.764022	0.147135
-0.763928	0.148597
-0.763833	0.150059
-0.763738	0.151522
-0.763641	0.152985
-0.763544	0.154448
-0.763445	0.155911
-0.763346	0.157374
-0.763246	0.158837
-0.763144	0.160301
-0.763042	0.161764
-0.762939	0.163228
-0.762835	0.164692
-0.762730	0.166157
-0.762624	0.167621
-0.762518	0.169086
-0.762410	0.170551
-0.762301	0.172015
-0.762192	0.173481
-0.762081	0.174946
-0.761970	0.176412
-0.761857	0.177877
-0.761743	0.179343
-0.761629	0.180809
-0.761514	0.182276
-0.761398	0.183742
-0.761280	0.185209
-0.761162	0.186676
-0.761043	0.188143
-0.760923	0.189611
-0.760802	0.191078
-0.760680	0.192546
-0.760557	0.194014
-0.760434	0.195482
-0.760309	0.196950
-0.760183	0.198419
-0.760057	0.199888
-0.759929	0.201357
-0.759800	0.202826
-0.759671	0.204296
-0.759540	0.205765
-0.759409	0.207235
-0.759277	0.208705
-0.759143	0.210176
-0.759009	0.211646
-0.758874	0.213117
-0.758738	0.214588
-0.758601	0.216059
-0.758462	0.217531
-0.758323	0.219003
-0.758183	0.220475
-0.758042	0.221947
